FIPS_master,State_master,DB:2009:percent,DB:2010:percent,TOT_POP,TOT_MALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,H_MALE,H_FEMALE,AgeGrp01:0-4:2010,AgeGrp02:5-9:2010,AgeGrp03:10-14:2010,AgeGrp04:15-19:2010,AgeGrp05:20-24:2010,AgeGrp06:25-29:2010,AgeGrp07:30-34:2010,AgeGrp08:35-39:2010,AgeGrp09:40-44:2010,AgeGrp10:45-49:2010,AgeGrp11:50-54:2010,AgeGrp12:55-59:2010,AgeGrp13:60-64:2010,AgeGrp14:65-69:2010,AgeGrp15:70-74:2010,AgeGrp16:75-79:2010,AgeGrp17:80-84:2010,AgeGrp18:85+:2010,UnemploymentRate:2010,PCT_LACCESS_POP10,FFRPTH09,Poverty_Rate_2010,LI:2009:percent,LI:2010:percent,OB:2009:percent,OB:2010:percent,Rural_percent_2010,Alcohol:Any:2010,Alcohol:Heavy:2010
50019,Vermont,8.4,8.7,27231.0,13611.0,13402.0,13418.0,161.0,110.0,202.0,194.0,66.0,101.0,10.0,11.0,171.0,134.0,1413.0,1576.0,1714.0,1677.0,1385.0,1455.0,1495.0,1598.0,1747.0,2062.0,2128.0,2183.0,1974.0,1595.0,1070.0,780.0,673.0,706.0,8.9,16.011284271820205,0.477344496,15.581809231701312,25.7,25.9,28.8,29.8,85.29616980647057,65.5,11.5
21063,Kentucky,12.7,11.3,7852.0,4401.0,4113.0,3443.0,270.0,7.0,21.0,12.0,9.0,5.0,11.0,4.0,38.0,24.0,444.0,419.0,462.0,442.0,450.0,546.0,566.0,612.0,542.0,586.0,586.0,584.0,479.0,396.0,293.0,200.0,139.0,106.0,15.8,0.19961563936494903,0.388248997,33.690316822846945,39.2,37.8,36.1,36.0,100.0,28.2,6.0
29163,Missouri,11.0,11.0,18516.0,10150.0,9038.0,8031.0,1125.0,352.0,66.0,51.0,44.0,43.0,10.0,4.0,209.0,122.0,1131.0,1131.0,1084.0,1218.0,1126.0,1238.0,1207.0,1137.0,1189.0,1456.0,1442.0,1209.0,1065.0,919.0,683.0,539.0,377.0,365.0,9.8,23.95432820091537,0.377480587,14.487045356637331,32.3,31.9,32.8,33.1,54.379995679412396,50.2,7.2
6041,California,6.4,5.5,252409.0,124072.0,111004.0,115626.0,5807.0,3635.0,2861.0,2474.0,8348.0,10870.0,600.0,670.0,20946.0,18123.0,13932.0,15481.0,14241.0,12798.0,10308.0,11960.0,12876.0,16376.0,20102.0,20971.0,21084.0,20826.0,19262.0,14037.0,9174.0,6837.0,5588.0,6556.0,7.9,16.40030772911239,0.653745884,7.508480810888135,12.6,10.8,15.3,15.4,6.519973535016581,73.2,13.3
1117,Alabama,8.2,8.9,195085.0,95557.0,83378.0,85894.0,10345.0,11591.0,756.0,743.0,2160.0,2369.0,106.0,113.0,6393.0,5174.0,13136.0,14202.0,14369.0,12688.0,10697.0,13060.0,14065.0,15174.0,14598.0,15183.0,14250.0,12429.0,10607.0,7426.0,5062.0,3662.0,2570.0,1907.0,7.1,26.662022087815618,0.664217365,7.6975339055571395,23.5,24.5,28.0,29.6,22.944870184791245,51.2,6.9
8031,Colorado,5.5,5.9,600158.0,300089.0,250290.0,248052.0,35840.0,36805.0,9734.0,10106.0,12631.0,14409.0,931.0,904.0,97439.0,93526.0,43515.0,37371.0,30365.0,32275.0,47688.0,65841.0,56989.0,49183.0,40580.0,36646.0,35830.0,33497.0,28246.0,18673.0,13480.0,10904.0,9455.0,9620.0,9.1,14.249087698591389,0.850578342,18.92215104256274,15.7,14.3,18.1,18.2,0.0,63.6,9.6
37097,North Carolina,8.8,8.9,159437.0,78491.0,67338.0,68577.0,9788.0,10970.0,806.0,867.0,1735.0,1792.0,86.0,74.0,5645.0,5199.0,9975.0,11367.0,11950.0,11361.0,8356.0,8934.0,9224.0,11470.0,12396.0,13260.0,11827.0,9879.0,8993.0,6874.0,5026.0,3717.0,2729.0,2099.0,12.9,15.715015571154689,0.801833484,13.490148391632308,25.3,23.9,28.4,27.9,37.91215338974015,48.9,6.9
54089,West Virginia,12.7,13.9,13927.0,6250.0,6101.0,7067.0,156.0,606.0,51.0,74.0,16.0,37.0,2.0,5.0,47.0,142.0,628.0,710.0,658.0,810.0,563.0,783.0,870.0,926.0,873.0,1088.0,1125.0,1138.0,1073.0,811.0,628.0,523.0,380.0,340.0,9.5,12.623586963549077,0.432214378,21.288226905403267,34.5,35.3,34.3,35.7,72.12608601996122,27.8,4.2
41023,Oregon,10.1,10.3,7445.0,3699.0,3620.0,3681.0,24.0,15.0,113.0,113.0,18.0,26.0,5.0,8.0,97.0,110.0,338.0,365.0,445.0,426.0,270.0,315.0,326.0,366.0,369.0,504.0,610.0,694.0,657.0,562.0,424.0,322.0,212.0,240.0,13.7,39.80830792872679,0.680920605,15.712127455019914,20.0,20.1,24.3,24.3,100.0,58.9,11.6
48507,Texas,9.1,9.3,11677.0,5760.0,5664.0,5805.0,61.0,70.0,45.0,50.0,9.0,16.0,9.0,9.0,5405.0,5556.0,1049.0,998.0,953.0,1072.0,899.0,744.0,651.0,663.0,663.0,642.0,680.0,658.0,597.0,429.0,329.0,259.0,227.0,164.0,13.9,31.70207110113788,0.51975052,36.429326753612976,27.8,27.6,29.7,29.0,38.032028774514,40.2,4.8
46021,South Dakota,9.8,9.7,1466.0,744.0,740.0,712.0,2.0,3.0,2.0,7.0,3.0,4.0,0.0,0.0,4.0,16.0,58.0,55.0,91.0,112.0,31.0,65.0,45.0,48.0,74.0,152.0,146.0,126.0,93.0,86.0,96.0,72.0,57.0,59.0,4.3,93.3551454055457,0.0,13.219616204690832,36.1,35.0,29.5,31.7,100.0,60.8,7.7
20081,Kansas,10.1,9.8,4256.0,2130.0,2080.0,2087.0,16.0,9.0,51.0,38.0,10.0,8.0,2.0,6.0,607.0,542.0,345.0,356.0,374.0,379.0,203.0,233.0,272.0,269.0,236.0,294.0,315.0,297.0,227.0,120.0,101.0,112.0,69.0,54.0,3.6,100.00000004658953,0.0,10.160555954948478,27.9,29.1,30.7,33.3,100.0,42.9,6.1
13067,Georgia,8.8,8.8,688078.0,334369.0,235036.0,238833.0,85153.0,99981.0,3604.0,3827.0,17497.0,18811.0,557.0,536.0,44365.0,39965.0,48318.0,49463.0,48641.0,47982.0,44950.0,49897.0,50920.0,54575.0,54218.0,55161.0,49531.0,40682.0,33768.0,21641.0,14308.0,10348.0,7173.0,6502.0,9.3,40.436359231717624,0.75207075,11.924153374565575,21.0,20.1,23.6,23.4,0.2461930188147274,59.4,6.6
17031,Illinois,8.9,9.1,5194675.0,2514314.0,1729520.0,1764634.0,615260.0,736878.0,32894.0,32755.0,177917.0,190587.0,3951.0,3963.0,638719.0,606043.0,342493.0,331837.0,339576.0,360190.0,372503.0,435510.0,396053.0,362415.0,347380.0,357556.0,359507.0,312366.0,256960.0,183907.0,140614.0,112278.0,92153.0,91377.0,10.9,7.992797225208256,0.763258897,16.39766302475919,23.6,22.2,26.2,26.2,0.045296385240655095,63.7,9.6
2090,Alaska,6.0,6.1,97581.0,51531.0,43951.0,38431.0,3338.0,2771.0,5347.0,5491.0,1905.0,2331.0,397.0,386.0,2939.0,2712.0,7922.0,6985.0,6298.0,6778.0,10095.0,9030.0,7210.0,6492.0,5975.0,6625.0,6920.0,6301.0,4575.0,2637.0,1533.0,965.0,719.0,521.0,6.6,37.147638062279746,0.451500452,8.00259762381297,23.1,22.5,27.5,29.1,30.870763775735032,60.5,9.5
34009,New Jersey,10.9,11.2,97265.0,47287.0,44140.0,46923.0,2979.0,2840.0,402.0,355.0,549.0,621.0,59.0,49.0,3250.0,2804.0,4547.0,4764.0,5254.0,6093.0,5427.0,4955.0,4233.0,4581.0,5746.0,7375.0,8028.0,7747.0,7538.0,6276.0,4760.0,3930.0,3166.0,2845.0,14.0,35.81930587513504,1.830560069,9.695805450592134,24.1,24.3,25.4,24.8,17.454377216881714,64.9,9.0
39161,Ohio,11.4,11.7,28744.0,14001.0,13778.0,14581.0,262.0,186.0,75.0,78.0,50.0,68.0,2.0,8.0,364.0,376.0,1893.0,1922.0,2005.0,2072.0,1389.0,1622.0,1652.0,1715.0,1728.0,2112.0,2235.0,2008.0,1703.0,1337.0,998.0,857.0,731.0,765.0,12.1,13.196828174218863,0.589275192,10.410920149939882,24.5,26.2,34.9,32.5,50.72710826607292,51.1,7.3
31087,Nebraska,10.2,9.5,2908.0,1446.0,1436.0,1448.0,7.0,4.0,15.0,16.0,3.0,5.0,0.0,1.0,21.0,21.0,159.0,188.0,151.0,163.0,106.0,137.0,147.0,133.0,144.0,229.0,231.0,242.0,213.0,173.0,161.0,132.0,89.0,110.0,5.1,87.33452756406464,0.0,12.804005722460657,33.6,28.6,32.4,33.8,100.0,52.1,7.6
48047,Texas,10.2,10.6,7223.0,3579.0,3529.0,3585.0,27.0,32.0,13.0,18.0,16.0,15.0,1.0,3.0,3273.0,3317.0,619.0,520.0,532.0,562.0,474.0,415.0,319.0,331.0,353.0,478.0,479.0,473.0,442.0,355.0,315.0,223.0,207.0,126.0,12.0,16.322121721399004,0.959298342,38.60998461753601,29.6,30.0,28.6,29.0,31.759656652360512,45.1,6.9
23013,Maine,9.3,9.7,39736.0,19663.0,19362.0,19831.0,214.0,107.0,240.0,245.0,120.0,155.0,9.0,10.0,173.0,164.0,1921.0,2097.0,2297.0,2135.0,1763.0,1958.0,2067.0,2375.0,2574.0,3033.0,3388.0,3409.0,3125.0,2293.0,1690.0,1296.0,1169.0,1146.0,7.4,11.224502674670275,0.751427713,11.503672207189796,21.4,20.5,26.1,26.0,67.9308435675458,64.4,10.1
31135,Nebraska,8.8,8.7,2970.0,1499.0,1487.0,1454.0,7.0,11.0,4.0,7.0,2.0,4.0,0.0,0.0,48.0,47.0,194.0,212.0,208.0,168.0,130.0,147.0,159.0,153.0,151.0,193.0,233.0,230.0,190.0,142.0,148.0,89.0,91.0,132.0,3.3,99.25582781496868,0.0,5.625,31.1,26.3,26.8,29.8,100.0,56.8,8.0
28091,Mississippi,13.2,13.8,27088.0,13092.0,8825.0,9331.0,4260.0,4625.0,66.0,64.0,64.0,74.0,10.0,8.0,186.0,150.0,2024.0,1906.0,1868.0,1834.0,1607.0,1773.0,1661.0,1644.0,1670.0,1903.0,1877.0,1823.0,1521.0,1149.0,947.0,789.0,567.0,525.0,12.2,16.679420526695846,0.889580785,25.7475532861398,29.6,30.3,36.1,37.1,73.07294743059657,34.8,4.7
12005,Florida,9.8,10.3,168852.0,83656.0,72318.0,72883.0,9997.0,10289.0,1471.0,1486.0,2165.0,2869.0,231.0,201.0,4193.0,3914.0,10633.0,10014.0,9993.0,10889.0,11624.0,11754.0,10396.0,10322.0,11259.0,13579.0,12929.0,10925.0,9976.0,7731.0,5947.0,4617.0,3430.0,2834.0,10.5,36.3651725486269,0.746429083,13.301867857164579,24.0,24.6,26.9,28.5,11.999857863691279,52.9,9.3
46057,South Dakota,9.0,9.3,5903.0,2950.0,2928.0,2924.0,10.0,6.0,19.0,19.0,9.0,14.0,1.0,2.0,85.0,64.0,554.0,519.0,448.0,428.0,241.0,328.0,327.0,308.0,315.0,393.0,394.0,309.0,319.0,263.0,208.0,175.0,166.0,208.0,5.0,95.60040601399984,0.17114496,9.448818897637794,29.6,27.0,30.3,30.5,100.0,61.6,10.6
5101,Arkansas,13.4,12.6,8330.0,4206.0,4159.0,4044.0,11.0,9.0,112.0,135.0,11.0,27.0,6.0,5.0,62.0,79.0,431.0,501.0,499.0,493.0,374.0,425.0,426.0,419.0,475.0,605.0,635.0,686.0,660.0,605.0,414.0,296.0,191.0,195.0,6.9,35.29112020035438,0.120322464,26.128874786429098,33.4,37.1,35.2,36.3,100.0,39.5,6.4
